method,accuracy,f1_score,prauc,roc,aps,precision,recall,elapsed
mrf_rf,0.6238532110091743,0.5591397849462365,0.6608609493361656,0.6815044858523119,0.6645778045944151,0.5531914893617021,0.5652173913043478,2.7845230102539062
xgb,0.6880733944954128,0.4333333333333333,0.8095846749128054,0.8457556935817806,0.8120187458847211,0.9285714285714286,0.2826086956521739,0.05212807655334473
rf,0.7339449541284404,0.6027397260273973,0.8219521561962282,0.8578329882677709,0.8241025341414765,0.8148148148148148,0.4782608695652174,0.20196008682250977
xt,0.7431192660550459,0.65,0.7859939173941936,0.831608005521049,0.7888844563922691,0.7647058823529411,0.5652173913043478,0.1767735481262207
ivf_rf,0.7431192660550459,0.6111111111111112,0.8166723168537119,0.8554175293305728,0.818917841113213,0.8461538461538461,0.4782608695652174,0.9147677421569824
swf_rf,0.7339449541284404,0.6027397260273973,0.8233106637782566,0.8585231193926846,0.825427288086116,0.8148148148148148,0.4782608695652174,0.25352931022644043
owf_rf,0.7339449541284404,0.6027397260273973,0.8230033558743496,0.8592132505175983,0.8251313804132029,0.8148148148148148,0.4782608695652174,0.2744464874267578
mrf_rf,0.7247706422018348,0.5833333333333333,0.8078537758201207,0.8564527260179434,0.8103869549646407,0.8076923076923077,0.45652173913043476,1.663578987121582
xgb,0.7247706422018348,0.5714285714285714,0.7453424988794604,0.7705314009661836,0.7481214907167947,0.8333333333333334,0.43478260869565216,0.04285931587219238
rf,0.6788990825688074,0.5882352941176471,0.7426899677098215,0.772256728778468,0.7454525076014572,0.6410256410256411,0.5434782608695652,0.2080996036529541
xt,0.6880733944954128,0.6136363636363638,0.7274984359176716,0.7508626639061421,0.7303544490612871,0.6428571428571429,0.5869565217391305,0.191267728805542
ivf_rf,0.6788990825688074,0.5783132530120482,0.7417827019857607,0.7712215320910973,0.7445584631764864,0.6486486486486487,0.5217391304347826,0.916102409362793
swf_rf,0.6788990825688074,0.5882352941176471,0.7423841092504289,0.7719116632160111,0.7451494089942331,0.6410256410256411,0.5434782608695652,0.2498934268951416
owf_rf,0.6788990825688074,0.5882352941176471,0.7421067049672158,0.7719116632160111,0.7448752956384809,0.6410256410256411,0.5434782608695652,0.27652525901794434
mrf_rf,0.7155963302752294,0.6352941176470588,0.7496666557979533,0.7808833678398895,0.7524444126349467,0.6923076923076923,0.5869565217391305,1.6971309185028076
xgb,0.8440366972477065,0.7901234567901234,0.9000955406054694,0.9061421670117322,0.9010924105127007,0.9142857142857143,0.6956521739130435,0.03732609748840332
rf,0.8440366972477065,0.8089887640449438,0.9166299491760918,0.92512077294686,0.9174699763354551,0.8372093023255814,0.782608695652174,0.1996631622314453
xt,0.8440366972477065,0.8210526315789473,0.8809370418090728,0.893719806763285,0.8821759747218874,0.7959183673469388,0.8478260869565217,0.34960126876831055
ivf_rf,0.8440366972477065,0.8089887640449438,0.9146667808076137,0.9233954451345756,0.915527207653959,0.8372093023255814,0.782608695652174,0.91546630859375
swf_rf,0.8440366972477065,0.8089887640449438,0.9154355142109799,0.9244306418219462,0.916291713528356,0.8372093023255814,0.782608695652174,0.2673912048339844
owf_rf,0.8440366972477065,0.8089887640449438,0.91614814465373,0.9251207729468599,0.9169961044795533,0.8372093023255814,0.782608695652174,0.2757718563079834
mrf_rf,0.8532110091743119,0.813953488372093,0.9106465479849646,0.9147688060731539,0.9115358749239516,0.875,0.7608695652173914,1.686525583267212
xgb,0.6330275229357798,0.37500000000000006,0.6919387655755261,0.7829537612146307,0.6984866439206213,0.6666666666666666,0.2608695652173913,0.04926443099975586
rf,0.6513761467889908,0.5249999999999999,0.6751986042878692,0.7805383022774327,0.6821934297053619,0.6176470588235294,0.45652173913043476,0.20470070838928223
xt,0.6605504587155964,0.5842696629213482,0.6212741735132142,0.7273982056590753,0.6287477782460409,0.6046511627906976,0.5652173913043478,0.35205674171447754
ivf_rf,0.6605504587155964,0.5316455696202532,0.6747962529284867,0.7788129744651484,0.681750728206292,0.6363636363636364,0.45652173913043476,0.9682023525238037
swf_rf,0.6513761467889908,0.5249999999999999,0.6747795572777184,0.7805383022774327,0.6817788820679639,0.6176470588235294,0.45652173913043476,0.2569761276245117
owf_rf,0.6513761467889908,0.5249999999999999,0.6750543201140071,0.7808833678398895,0.6820523302495335,0.6176470588235294,0.45652173913043476,0.2788126468658447
mrf_rf,0.6330275229357798,0.5,0.6609589768707002,0.7546583850931676,0.6678094086555394,0.5882352941176471,0.43478260869565216,1.7112324237823486
xgb,0.7339449541284404,0.6419753086419753,0.7880567175983777,0.7857142857142857,0.7899820903461515,0.7428571428571429,0.5652173913043478,0.04412651062011719
rf,0.7706422018348624,0.7058823529411764,0.8150054077009062,0.829192546583851,0.8168481978214918,0.7692307692307693,0.6521739130434783,0.23230910301208496
xt,0.6880733944954128,0.6136363636363638,0.7751733570800771,0.8026224982746722,0.7775183415034159,0.6428571428571429,0.5869565217391305,0.1717689037322998
ivf_rf,0.7614678899082569,0.6904761904761905,0.8149362451251183,0.8285024154589372,0.8167771788163648,0.7631578947368421,0.6304347826086957,1.0496134757995605
swf_rf,0.7706422018348624,0.7058823529411764,0.8166305154396092,0.8295376121463078,0.8184410993771607,0.7692307692307693,0.6521739130434783,0.24454736709594727
owf_rf,0.7706422018348624,0.7058823529411764,0.8168087347646092,0.8302277432712214,0.818620723684972,0.7692307692307693,0.6521739130434783,0.30388951301574707
mrf_rf,0.7431192660550459,0.6744186046511628,0.8360346010521557,0.8409247757073844,0.8375273818317722,0.725,0.6304347826086957,1.7564468383789062
xgb,0.7339449541284404,0.5671641791044776,0.7844786183300055,0.7953761214630779,0.7866688686011157,0.9047619047619048,0.41304347826086957,0.05274629592895508
rf,0.7247706422018348,0.6153846153846153,0.7871464465725397,0.8008971704623878,0.7893058762285486,0.75,0.5217391304347826,0.21516108512878418
xt,0.7247706422018348,0.6428571428571428,0.7865690883628992,0.8002070393374742,0.7888091460109127,0.7105263157894737,0.5869565217391305,0.1832566261291504
ivf_rf,0.7247706422018348,0.6153846153846153,0.7834415932334126,0.7981366459627329,0.7856341974139746,0.75,0.5217391304347826,0.9638638496398926
swf_rf,0.7247706422018348,0.6153846153846153,0.7851286624028379,0.800552104899931,0.7873438290892472,0.75,0.5217391304347826,0.25740528106689453
owf_rf,0.7247706422018348,0.6153846153846153,0.7868950578418968,0.8008971704623878,0.7890583365052255,0.75,0.5217391304347826,0.28795671463012695
mrf_rf,0.7064220183486238,0.5789473684210527,0.7733827564875805,0.7908902691511387,0.7757906243554286,0.7333333333333333,0.4782608695652174,1.730785846710205
xgb,0.7247706422018348,0.6153846153846153,0.7463544590365279,0.7808833678398895,0.749564987896808,0.75,0.5217391304347826,0.1393592357635498
rf,0.7247706422018348,0.6153846153846153,0.7677057219523974,0.8140096618357487,0.7709619009775476,0.75,0.5217391304347826,0.28514862060546875
xt,0.7614678899082569,0.717391304347826,0.7649445051717522,0.7988267770876466,0.7680703995812402,0.717391304347826,0.717391304347826,0.1838057041168213
ivf_rf,0.6880733944954128,0.48484848484848486,0.7705547826654775,0.8153899240855762,0.7737684571042647,0.8,0.34782608695652173,1.4257946014404297
swf_rf,0.7247706422018348,0.6153846153846153,0.7674022043111826,0.8140096618357489,0.7706628468310565,0.75,0.5217391304347826,0.34444332122802734
owf_rf,0.7155963302752294,0.5974025974025974,0.7684300316771385,0.8146997929606625,0.7716698433136886,0.7419354838709677,0.5,0.3954658508300781
mrf_rf,0.7247706422018348,0.6153846153846153,0.7677057219523974,0.8140096618357487,0.7709619009775476,0.75,0.5217391304347826,2.740457773208618
xgb,0.7247706422018348,0.6666666666666666,0.7657211881774568,0.8133195307108351,0.7688911851697116,0.6818181818181818,0.6521739130434783,0.03180193901062012
rf,0.6697247706422018,0.6170212765957447,0.7661227545494609,0.7857142857142857,0.7687525739632888,0.6041666666666666,0.6304347826086957,0.4396829605102539
xt,0.6697247706422018,0.6326530612244897,0.7420590312600692,0.7657004830917875,0.7448604019431395,0.5961538461538461,0.6739130434782609,0.376309871673584
ivf_rf,0.6788990825688074,0.6236559139784946,0.7652619447311225,0.7829537612146308,0.7678673218192109,0.6170212765957447,0.6304347826086957,2.134845018386841
swf_rf,0.6788990825688074,0.6236559139784946,0.7666112604155602,0.7860593512767425,0.7692354440938438,0.6170212765957447,0.6304347826086957,0.5409250259399414
owf_rf,0.6788990825688074,0.6236559139784946,0.7674496497443051,0.7867494824016563,0.7700659112132253,0.6170212765957447,0.6304347826086957,0.6341099739074707
mrf_rf,0.6697247706422018,0.6170212765957447,0.7661227545494609,0.7857142857142857,0.7687525739632888,0.6041666666666666,0.6304347826086957,5.343535900115967
xgb,0.7706422018348624,0.7252747252747253,0.8682423221294202,0.8823326432022084,0.869557604486306,0.7333333333333333,0.717391304347826,0.03453874588012695
rf,0.7981651376146789,0.7708333333333333,0.8558796419371988,0.8733609385783299,0.8573695101524637,0.74,0.8043478260869565,0.40335941314697266
xt,0.7431192660550459,0.7142857142857143,0.8169296025678167,0.8360938578329883,0.8187890500822411,0.6730769230769231,0.7608695652173914,0.3751988410949707
ivf_rf,0.7981651376146789,0.7708333333333333,0.8540145042948193,0.8733609385783299,0.8555388119573646,0.74,0.8043478260869565,2.1707684993743896
swf_rf,0.7981651376146789,0.7708333333333333,0.8554004296117949,0.87336093857833,0.8569101172312266,0.74,0.8043478260869565,0.5324387550354004
owf_rf,0.7981651376146789,0.7708333333333333,0.8550407362700599,0.873015873015873,0.8565530493883365,0.74,0.8043478260869565,0.642768144607544
mrf_rf,0.7706422018348624,0.7311827956989247,0.8543449833066633,0.878536922015183,0.8559205525642285,0.723404255319149,0.7391304347826086,5.682129621505737
xgb,0.7155963302752294,0.6265060240963856,0.7958496502221076,0.8157349896480331,0.7979698245674806,0.7027027027027027,0.5652173913043478,0.0377497673034668
rf,0.7155963302752294,0.6593406593406593,0.8023174508443455,0.8274672187715666,0.8044194049885562,0.6666666666666666,0.6521739130434783,0.2075819969177246
xt,0.7155963302752294,0.6868686868686867,0.7826151469474472,0.8060731538992408,0.784894258079538,0.6415094339622641,0.7391304347826086,0.18806195259094238
ivf_rf,0.7155963302752294,0.6593406593406593,0.8031895565825601,0.8281573498964803,0.80528832030535,0.6666666666666666,0.6521739130434783,0.9833004474639893
swf_rf,0.7155963302752294,0.6593406593406593,0.8015999585572792,0.8271221532091098,0.80372421068686,0.6666666666666666,0.6521739130434783,0.2684030532836914
owf_rf,0.7155963302752294,0.6593406593406593,0.8011990626168817,0.8267770876466529,0.8033265436667114,0.6666666666666666,0.6521739130434783,0.3058638572692871
mrf_rf,0.7247706422018348,0.6666666666666666,0.7967925161827221,0.8354037267080745,0.7991646117521846,0.6818181818181818,0.6521739130434783,1.8205897808074951
