method,accuracy,f1_score,prauc,roc,aps,precision,recall,elapsed
swf_rf,0.777,0.5292047853624209,0.5341646100572763,0.7723350530900227,0.5345645475889156,0.49636963696369635,0.5666917859834213,1.191309928894043
owf_rf,0.777,0.5292047853624209,0.5341569201068377,0.7723326341530359,0.5345570785055825,0.49636963696369635,0.5666917859834213,1.0377073287963867
mrf_rf,0.7778333333333334,0.5307990144315382,0.53488721268727,0.7725267941618471,0.5352946619582606,0.49801849405548215,0.5681989449886963,7.426412343978882
xgb,0.7788333333333334,0.0,0.5433057896422329,0.769785332243414,0.5293399238179741,0.0,0.0,0.23799920082092285
rf,0.7876666666666666,0.5397398843930635,0.5548899747648103,0.7817928548149183,0.5555352607499595,0.5183900069396252,0.5629238884702336,1.6651787757873535
xt,0.7821666666666667,0.5383256799717414,0.527558516587262,0.7723042519590567,0.5283211690796417,0.5066489361702128,0.5742275810097965,0.23912262916564941
ivf_rf,0.7878333333333334,0.539934947596675,0.5550381445141629,0.7818196243842395,0.5556832832436447,0.51875,0.5629238884702336,9.892748832702637
swf_rf,0.7876666666666666,0.53940708604483,0.5549338745338194,0.7818217207962948,0.5555790855854177,0.5184155663655317,0.5621703089675961,2.8788833618164062
owf_rf,0.7878333333333334,0.539934947596675,0.5549386889277478,0.7818251073080762,0.5555839570831085,0.51875,0.5629238884702336,2.577728271484375
mrf_rf,0.788,0.5354273192111029,0.5579535015494971,0.7812600436279474,0.5585853257329433,0.5194897236002834,0.5523737754333082,24.847071647644043
xgb,0.7788333333333334,0.0,0.5579412790518585,0.7806174127017736,0.5241722291580941,0.0,0.0,0.03169703483581543
rf,0.7866666666666666,0.5418754473872583,0.5580756439834091,0.7842798445623345,0.5583606810843714,0.5160190865712339,0.5704596834966089,1.656794786453247
xt,0.777,0.5427204374572796,0.5460965514253757,0.7806009639302631,0.546466784619643,0.4965603502188868,0.5983421250941975,0.5495741367340088
ivf_rf,0.7865,0.5413533834586466,0.558113091528611,0.7842685561897292,0.5583983212206026,0.5156889495225102,0.5697061039939714,9.853675365447998
swf_rf,0.7863333333333333,0.541159627773801,0.5581105390433405,0.7842708138642502,0.5583952414878142,0.5153374233128835,0.5697061039939714,2.690706729888916
owf_rf,0.7865,0.5416815742397136,0.5581186955956325,0.7842680724023319,0.5584033576851977,0.5156675749318801,0.5704596834966089,2.2931900024414062
mrf_rf,0.7871666666666667,0.5391555395164201,0.5597386961471074,0.7840661717951626,0.5600219659407932,0.5173130193905817,0.5629238884702336,22.96804904937744
xgb,0.7788333333333334,0.0,0.5568423286705615,0.7807765787555085,0.5433707204221954,0.0,0.0,0.039904117584228516
rf,0.795,0.5572354211663068,0.5661502220168702,0.7877539218628524,0.5664296666728963,0.5334252239834597,0.5832705350414469,1.5015394687652588
xt,0.7828333333333334,0.5480402358654178,0.5435173282797623,0.7809081689275932,0.5439313208742682,0.5077120822622108,0.5953278070836473,0.5387606620788574
ivf_rf,0.7951666666666667,0.5577545879812883,0.5662015842065705,0.787735699204218,0.5664816957016232,0.5337465564738292,0.5840241145440844,9.912058115005493
swf_rf,0.7951666666666667,0.5574360821029888,0.5661465097829165,0.7877618237236761,0.5664259712277587,0.5337931034482759,0.5832705350414469,2.7122912406921387
owf_rf,0.7951666666666667,0.5574360821029888,0.5661455274017031,0.7877566633247708,0.5664249728753145,0.5337931034482759,0.5832705350414469,2.2835583686828613
mrf_rf,0.7965,0.5568058076225044,0.5688916241867361,0.7871182252227075,0.5691705901133,0.5371148459383753,0.5779954785229842,22.820372104644775
xgb,0.8135,0.36239316239316244,0.5648831283476261,0.779940755395318,0.5649575356266272,0.7429906542056075,0.23963828183873398,0.05097460746765137
rf,0.7873333333333333,0.5484784147204529,0.5594362494295498,0.7845157715497855,0.5597166397539284,0.5170113408939293,0.5840241145440844,1.465644121170044
xt,0.7831666666666667,0.5458987783595114,0.5343284576970366,0.7738697879769478,0.5346709036174763,0.5084525357607282,0.5892991710625471,0.2410287857055664
ivf_rf,0.7878333333333334,0.549061282323769,0.5595456871637587,0.7845122237755381,0.559826129213068,0.518048128342246,0.5840241145440844,9.526016473770142
swf_rf,0.7875,0.5489918641669614,0.5595015920740528,0.7845141589251275,0.5597816780626979,0.5173333333333333,0.584777694046722,2.636962890625
owf_rf,0.7875,0.5489918641669614,0.5595067636437019,0.7845262536100618,0.5597868783312313,0.5173333333333333,0.584777694046722,2.214170455932617
mrf_rf,0.7891666666666667,0.5480528760271526,0.5621824564210944,0.7840364995014572,0.562477216328547,0.5210597826086957,0.5779954785229842,22.13238024711609
xgb,0.8101666666666667,0.39123463388562274,0.5417730949614699,0.7680564373476775,0.5420318670783513,0.6727941176470589,0.27581009796533534,0.07810592651367188
rf,0.7853333333333333,0.532656023222061,0.5425052036961021,0.7722259590319156,0.5428113305064383,0.5136459062281316,0.5531273549359458,1.4790394306182861
xt,0.7738333333333334,0.5279999999999999,0.529115376526864,0.770682999759235,0.5296217077917312,0.4903100775193798,0.5719668425018839,0.5407936573028564
ivf_rf,0.7853333333333333,0.532656023222061,0.5426043253229719,0.7721835470034127,0.5429093059168356,0.5136459062281316,0.5531273549359458,9.598525762557983
swf_rf,0.7853333333333333,0.532656023222061,0.5425513216713442,0.7722085426856102,0.5428568303573895,0.5136459062281316,0.5531273549359458,2.6580352783203125
owf_rf,0.7853333333333333,0.532656023222061,0.5425589435209406,0.7722093489979392,0.54286446125315,0.5136459062281316,0.5531273549359458,2.2271924018859863
mrf_rf,0.787,0.5332359386413441,0.5433665255775348,0.7710985731335764,0.5436660608507583,0.517363571934798,0.5501130369253956,22.301710844039917
xgb,0.7788333333333334,0.0,0.5617653572146265,0.7739916217698524,0.5293787328959588,0.0,0.0,0.03028559684753418
rf,0.7861666666666667,0.5412942438326778,0.5656985808235101,0.7836755941030187,0.5659570777611928,0.5149659863945578,0.5704596834966089,1.478393316268921
xt,0.7725,0.5346062052505967,0.5515456843098693,0.7781634817598445,0.5518949306024591,0.48816936488169366,0.5908063300678221,0.5432109832763672
ivf_rf,0.7861666666666667,0.5412942438326778,0.5657291945322648,0.7837013960975451,0.5659882604648113,0.5149659863945578,0.5704596834966089,9.61474895477295
swf_rf,0.7861666666666667,0.5412942438326778,0.5656759347832144,0.7836796256646634,0.565935131381151,0.5149659863945578,0.5704596834966089,2.633798599243164
owf_rf,0.7861666666666667,0.5412942438326778,0.5656761678930244,0.7836825283890476,0.5659353747492585,0.5149659863945578,0.5704596834966089,2.181095838546753
mrf_rf,0.7875,0.5405405405405407,0.5659088844053735,0.783021997329171,0.5661661469463468,0.5179558011049724,0.5651846269781462,22.50235152244568
xgb,0.8133333333333334,0.41787941787941796,0.5458150691028815,0.7707746774710368,0.5461202630989721,0.6733668341708543,0.30293896006028637,0.0484766960144043
rf,0.7863333333333333,0.5388489208633093,0.5485472922141519,0.7755487721395223,0.5488246437057666,0.5154852030282174,0.5644310474755087,1.4244303703308105
xt,0.7738333333333334,0.5299618981641842,0.5335640749628798,0.7715288213923047,0.5340583098736895,0.49038461538461536,0.5764883195177091,0.5384395122528076
ivf_rf,0.7865,0.5387108390349297,0.548631088704839,0.7755618343992513,0.5489085356933782,0.5158620689655172,0.5636774679728711,9.590699672698975
swf_rf,0.7865,0.5390428211586902,0.5486174027703554,0.7755516748639065,0.5488944690765595,0.5158402203856749,0.5644310474755087,2.6252222061157227
owf_rf,0.7865,0.5390428211586902,0.5486276462431455,0.775549094664454,0.548904687939607,0.5158402203856749,0.5644310474755087,2.1931064128875732
mrf_rf,0.7863333333333333,0.536849710982659,0.5489160649892805,0.7757859892266997,0.5492042038130864,0.5156141568355309,0.5599095704596835,22.1042160987854
xgb,0.7788333333333334,0.0,0.5412885652996733,0.7633324146748199,0.5262609255093521,0.0,0.0,0.037305355072021484
rf,0.7915,0.5511302475780409,0.555229746844346,0.774745846322353,0.5554898544167245,0.5260273972602739,0.5787490580256217,1.4701166152954102
xt,0.775,0.5389344262295082,0.5409806679265616,0.7715080185342177,0.5412525991467889,0.4928169893816365,0.5945742275810098,0.5488870143890381
ivf_rf,0.7915,0.5511302475780409,0.5551946342399793,0.7747679392801662,0.5554561028457758,0.5260273972602739,0.5787490580256217,9.68628454208374
swf_rf,0.7911666666666667,0.5507350304768734,0.5552410893514579,0.774746652634682,0.5555012256993286,0.5253077975376197,0.5787490580256217,2.6444077491760254
owf_rf,0.7915,0.5511302475780409,0.5552413515502708,0.7747539094456425,0.5555015083305295,0.5260273972602739,0.5787490580256217,2.211533308029175
mrf_rf,0.7925,0.5539233249731279,0.5563858559639934,0.7741485301490661,0.5566739696627271,0.5280054644808743,0.5825169555388093,22.640512466430664
xgb,0.7788333333333334,0.0,0.5404128793302712,0.7720967071655848,0.5262536934876615,0.0,0.0,0.03908538818359375
rf,0.7915,0.5488640461593941,0.5548185445940089,0.7810915243511969,0.5550580882945062,0.5262793914246197,0.573474001507159,1.4760620594024658
xt,0.7881666666666667,0.5413208228076507,0.5452558315737293,0.7770490774900013,0.5454938910788656,0.5193905817174516,0.5651846269781462,0.24033021926879883
ivf_rf,0.7915,0.5488640461593941,0.5550613162248301,0.7811461923270996,0.5553010047676573,0.5262793914246197,0.573474001507159,9.628423929214478
swf_rf,0.7915,0.5488640461593941,0.5548842620378848,0.7810916856136625,0.5551235229634296,0.5262793914246197,0.573474001507159,2.694425344467163
owf_rf,0.7915,0.5488640461593941,0.5548605210760952,0.781096684750102,0.5550998408834186,0.5262793914246197,0.573474001507159,2.2307627201080322
mrf_rf,0.7918333333333333,0.5469713456655785,0.5608763903825219,0.7818852582078161,0.5611148366445099,0.5272727272727272,0.5681989449886963,21.987608194351196
xgb,0.8131666666666667,0.40467339352097714,0.5480584450462331,0.7803953542863806,0.5479899083692619,0.685251798561151,0.28711379050489827,0.03494405746459961
rf,0.7911666666666667,0.5513784461152882,0.5601298792022724,0.7873785028424928,0.5604121267147719,0.5252387448840382,0.5802562170308968,1.4523236751556396
xt,0.7843333333333333,0.5421089879688605,0.5335299597003883,0.775655124735711,0.5338453588643456,0.5110073382254836,0.5772418990203466,0.2352440357208252
ivf_rf,0.7911666666666667,0.5513784461152882,0.5602926251685859,0.7874671971986774,0.5605760735105718,0.5252387448840382,0.5802562170308968,9.532806634902954
swf_rf,0.7913333333333333,0.5518969219756621,0.5601502915288377,0.7873944678266062,0.5604325770777563,0.5255623721881391,0.5810097965335342,2.613701105117798
owf_rf,0.7913333333333333,0.5518969219756621,0.5601519904527741,0.7873955966638666,0.5604342519993682,0.5255623721881391,0.5810097965335342,2.181274652481079
mrf_rf,0.793,0.5522710886806056,0.5644510538796413,0.7887323012428015,0.5647308445788114,0.5293711126468555,0.5772418990203466,22.20757269859314
xgb,0.82,0.4534412955465587,0.5534986588417425,0.7804628426283137,0.5541616646971282,0.6902927580893683,0.33760361718161264,0.05976724624633789
rf,0.7936666666666666,0.5504720406681191,0.5622118276305053,0.7837828336427692,0.5624998987097156,0.5311843027330063,0.5712132629992465,1.4739038944244385
xt,0.7871666666666667,0.5482844004244783,0.5514329354607002,0.7807748048683848,0.5517392034259803,0.5166666666666667,0.5840241145440844,0.5404782295227051
ivf_rf,0.794,0.5508720930232558,0.5623710804176908,0.7837831561677007,0.5626581454554904,0.5319298245614035,0.5712132629992465,9.689425945281982
swf_rf,0.7936666666666666,0.5504720406681191,0.5622354904707976,0.7837858976296191,0.5625235290389857,0.5311843027330063,0.5712132629992465,2.6440436840057373
owf_rf,0.7936666666666666,0.5504720406681191,0.5622315664649166,0.7837842850049612,0.562519584644693,0.5311843027330063,0.5712132629992465,2.200010299682617
mrf_rf,0.7958333333333333,0.5537340619307832,0.5638280034503841,0.7831192385960424,0.5641071975232518,0.535966149506347,0.5727204220045214,22.67242741584778
