method,accuracy,f1_score,prauc,roc,aps,precision,recall,elapsed
mrf_rf,0.8855140186915887,0.7822222222222223,0.8879339727541898,0.9540301519468186,0.8884494590855528,0.7272727272727273,0.8461538461538461,2.17008638381958
xgb,0.9018691588785047,0.787878787878788,0.8815333690696209,0.9534366096866097,0.882097179036628,0.8297872340425532,0.75,0.03307914733886719
rf,0.8878504672897196,0.7798165137614679,0.8533749495403049,0.9422186609686609,0.8542488518509712,0.7456140350877193,0.8173076923076923,0.24060344696044922
xt,0.8808411214953271,0.7692307692307692,0.8211871527138099,0.9305258784425451,0.822277573577519,0.7264957264957265,0.8173076923076923,0.20248985290527344
ivf_rf,0.8855140186915887,0.7782805429864252,0.8601693624148946,0.9443554131054132,0.8609633657396144,0.7350427350427351,0.8269230769230769,1.184760332107544
swf_rf,0.8901869158878505,0.7853881278538813,0.8542613409532525,0.9426638176638178,0.8551318695269664,0.7478260869565218,0.8269230769230769,0.3129901885986328
owf_rf,0.8901869158878505,0.7853881278538813,0.8544730047852,0.9426638176638177,0.8553395165872122,0.7478260869565218,0.8269230769230769,0.3400442600250244
mrf_rf,0.8878504672897196,0.7857142857142856,0.8747593459208971,0.9479760208926875,0.8753552527687117,0.7333333333333333,0.8461538461538461,2.120957612991333
xgb,0.8948598130841121,0.7692307692307693,0.8789276373868272,0.9436431623931624,0.8794112851021489,0.8241758241758241,0.7211538461538461,0.04231095314025879
rf,0.866822429906542,0.7373271889400922,0.8378953182526083,0.927795584045584,0.8388150683192063,0.7079646017699115,0.7692307692307693,0.2413008213043213
xt,0.8644859813084113,0.7289719626168225,0.7706553475049539,0.9076448243114911,0.7762126673646366,0.7090909090909091,0.75,0.2059798240661621
ivf_rf,0.8738317757009346,0.7567567567567568,0.843362754177934,0.9296949192782527,0.8442448987361137,0.711864406779661,0.8076923076923077,1.1383862495422363
swf_rf,0.8691588785046729,0.7431192660550459,0.839039717151333,0.9283000949667617,0.839951773343895,0.7105263157894737,0.7788461538461539,0.3090343475341797
owf_rf,0.8691588785046729,0.7431192660550459,0.838994107208653,0.9282704178537512,0.8399073657772993,0.7105263157894737,0.7788461538461539,0.3417685031890869
mrf_rf,0.866822429906542,0.7443946188340808,0.8507759770902096,0.9307632953466286,0.851550668994782,0.6974789915966386,0.7980769230769231,2.166930675506592
xgb,0.9018691588785047,0.7920792079207921,0.9059405056213831,0.9550985280151947,0.9063117740954009,0.8163265306122449,0.7692307692307693,0.04212760925292969
rf,0.866822429906542,0.7532467532467533,0.8452665252540206,0.9319800569800569,0.8460701584426191,0.6850393700787402,0.8365384615384616,0.24678659439086914
xt,0.8621495327102804,0.737777777777778,0.8163498196469001,0.91289767331434,0.8171901482369166,0.6859504132231405,0.7980769230769231,0.19606757164001465
ivf_rf,0.866822429906542,0.7553648068669527,0.8494478862246592,0.9332264957264956,0.8502372415455036,0.6821705426356589,0.8461538461538461,1.162085771560669
swf_rf,0.866822429906542,0.7532467532467533,0.8466887121255422,0.9322174738841406,0.8474802155120934,0.6850393700787402,0.8365384615384616,0.3010687828063965
owf_rf,0.866822429906542,0.7532467532467533,0.8466108432872418,0.9322174738841406,0.8474027857524405,0.6850393700787402,0.8365384615384616,0.32973790168762207
mrf_rf,0.8691588785046729,0.7627118644067796,0.8605239386153908,0.9380638651471984,0.8612886963655995,0.6818181818181818,0.8653846153846154,2.2303543090820312
xgb,0.9158878504672897,0.821782178217822,0.9091642913717916,0.9675035612535612,0.9096938977578946,0.8469387755102041,0.7980769230769231,0.04329824447631836
rf,0.9088785046728972,0.8186046511627907,0.8420246479191072,0.9559294871794872,0.8443632716737121,0.7927927927927928,0.8461538461538461,0.23298192024230957
xt,0.8738317757009346,0.7631578947368421,0.78037332738809,0.9290716999050332,0.783066671330662,0.7016129032258065,0.8365384615384616,0.41146159172058105
ivf_rf,0.9088785046728972,0.8202764976958524,0.848341712964462,0.9556920702754036,0.8502010573437937,0.7876106194690266,0.8557692307692307,1.1488306522369385
swf_rf,0.9112149532710281,0.824074074074074,0.8427547980987149,0.9559888414055081,0.8450823341739325,0.7946428571428571,0.8557692307692307,0.3008136749267578
owf_rf,0.9112149532710281,0.824074074074074,0.8425975109915145,0.9559591642924976,0.8449308474030226,0.7946428571428571,0.8557692307692307,0.3200948238372803
mrf_rf,0.9042056074766355,0.8161434977578476,0.869784340234071,0.9531101614434948,0.8708567314272749,0.7647058823529411,0.875,2.0994925498962402
