method,accuracy,f1_score,prauc,roc,aps,precision,recall,elapsed
xgb,0.8734793187347932,0.3333333333333333,0.7288679166013742,0.9126352865512355,0.7289600392429112,0.9069767441860465,0.20418848167539266,0.025667667388916016
rf,0.8746958637469586,0.66951871657754,0.7356256456832239,0.9289576026770909,0.7360609513115406,0.566003616636528,0.819371727748691,0.29011964797973633
xt,0.7639902676399026,0.5213815789473684,0.5978503677457931,0.881938931374421,0.5985124698568832,0.3800959232613909,0.8298429319371727,0.4625892639160156
ivf_rf,0.8742903487429035,0.667381974248927,0.7413787992286104,0.9304084473073329,0.7418035434514234,0.5654545454545454,0.8141361256544503,2.8850960731506348
swf_rf,0.8734793187347932,0.6659528907922911,0.7363945221029349,0.929364592859081,0.7368330317627703,0.5634057971014492,0.8141361256544503,1.3379120826721191
owf_rf,0.8734793187347932,0.6659528907922911,0.7364061193086489,0.929359568288933,0.7368445399603848,0.5634057971014492,0.8141361256544503,0.8655002117156982
mrf_rf,0.8787510137875101,0.6725082146768894,0.7506176147731217,0.9317851795278914,0.7510031606716628,0.5781544256120528,0.8036649214659686,4.337647199630737
xgb,0.8961881589618816,0.6156156156156157,0.6959174012688715,0.9229011114349168,0.6965470740018448,0.721830985915493,0.5366492146596858,0.05004143714904785
rf,0.8698296836982968,0.6666666666666667,0.7047621454881501,0.9280431309101507,0.7053318096684571,0.5524956970740104,0.8403141361256544,0.5834367275238037
xt,0.7420924574209246,0.47954173486088375,0.49180431245061773,0.8506207856417884,0.4942076942754117,0.3488095238095238,0.7670157068062827,0.4599263668060303
ivf_rf,0.8714517437145174,0.6701352757544226,0.7119619380770646,0.9294462421239863,0.7124980222538334,0.5561312607944733,0.8429319371727748,6.342893838882446
swf_rf,0.870235198702352,0.6673596673596673,0.7066186763880022,0.9283961069630492,0.7071744141511636,0.553448275862069,0.8403141361256544,2.909498691558838
owf_rf,0.870235198702352,0.6673596673596673,0.7064992595259662,0.9283734963973833,0.7070556919357756,0.553448275862069,0.8403141361256544,1.8049018383026123
mrf_rf,0.8665855636658556,0.6604747162022704,0.7298438372205608,0.9317638251047624,0.7302874191823581,0.545144804088586,0.837696335078534,13.356141805648804
xgb,0.8746958637469586,0.3832335329341317,0.7014116049004221,0.9172729647978615,0.7016698735379536,0.8067226890756303,0.2513089005235602,0.025278568267822266
rf,0.8722627737226277,0.6601941747572816,0.7041986271750063,0.9255157721256947,0.7047360931277434,0.5614678899082569,0.8010471204188482,0.2911875247955322
xt,0.7550689375506894,0.5073409461663947,0.5363762809479203,0.8687594838761545,0.5377806637173472,0.3684834123222749,0.8141361256544503,0.45532965660095215
